customer_id,first_seen,last_seen
C04216,2016-11-06 01:12:24,2016-11-06 01:12:24
C13235,2016-11-06 01:13:24,2016-11-06 01:13:24
C02369,2016-11-06 03:57:28,2016-11-06 04:03:22
C02697,2016-11-06 04:00:53,2016-11-06 04:00:53
C11650,2016-11-06 04:03:20,2016-12-20 23:42:34
C06594,2016-11-06 08:21:12,2016-11-06 08:21:12
C10628,2016-11-06 09:07:31,2016-11-06 09:07:31
C03791,2016-11-06 14:11:04,2016-12-08 15:27:33
C11764,2016-11-06 14:27:19,2016-11-06 14:27:19
C04823,2016-11-06 14:53:48,2016-11-06 14:53:48
C10567,2016-11-06 16:17:58,2016-12-15 13:37:28
C05582,2016-11-06 16:31:28,2016-11-06 16:31:28
C00554,2016-11-06 17:06:49,2016-12-16 18:57:19
C00225,2016-11-06 17:26:43,2016-11-06 17:26:43
C01971,2016-11-06 17:53:40,2016-11-23 01:07:49
C10106,2016-11-06 17:54:16,2016-11-22 22:44:41
C12522,2016-11-06 18:57:28,2016-11-06 18:57:28
C03795,2016-11-06 19:28:58,2016-12-27 22:01:58
C12502,2016-11-06 19:47:04,2016-11-06 19:47:04
C04687,2016-11-06 19:54:10,2016-11-06 19:54:10
C07408,2016-11-06 20:29:29,2016-11-06 20:45:24
C12156,2016-11-06 20:39:20,2016-11-06 20:39:20
C00738,2016-11-06 21:25:04,2016-11-06 21:43:10
C00950,2016-11-07 00:37:48,2016-11-07 00:37:48
C05752,2016-11-07 00:55:15,2016-11-07 00:55:15
C06889,2016-11-07 01:39:05,2016-11-07 01:39:05
C09103,2016-11-07 02:01:23,2016-12-18 01:05:21
C08057,2016-11-07 02:38:44,2016-11-07 02:38:44
C00720,2016-11-07 02:53:02,2016-12-12 18:34:27
C06967,2016-11-07 04:30:53,2016-11-07 04:30:53
C01327,2016-11-07 05:41:59,2016-12-28 22:21:29
C09978,2016-11-07 12:50:15,2016-11-26 23:09:34
C13148,2016-11-07 13:29:35,2016-11-07 13:29:35
C05972,2016-11-07 14:29:31,2016-11-07 14:29:31
C11705,2016-11-07 16:29:56,2016-11-07 16:29:56
C00461,2016-11-07 16:56:04,2016-11-07 16:56:04
C03746,2016-11-07 17:15:26,2016-11-07 17:15:26
C06695,2016-11-07 18:14:36,2016-11-07 18:14:36
C03033,2016-11-07 19:28:42,2016-11-07 19:28:42
C11664,2016-11-07 19:29:38,2016-11-09 23:30:32
C11519,2016-11-07 19:36:54,2016-11-07 19:36:54
C07797,2016-11-07 19:45:54,2016-12-25 12:43:02
C01214,2016-11-07 21:16:08,2016-11-07 21:16:08
C11824,2016-11-07 22:39:51,2016-12-18 23:02:49
C06729,2016-11-07 22:59:29,2016-11-07 22:59:29
C00378,2016-11-07 23:09:26,2016-12-29 02:46:55
C06095,2016-11-08 00:04:49,2016-11-08 00:04:49
C06374,2016-11-08 00:17:36,2016-11-08 00:17:36
C09659,2016-11-08 00:21:08,2016-11-08 00:21:08
C07980,2016-11-08 00:54:28,2016-12-09 21:44:48
C07046,2016-11-08 01:09:19,2016-11-08 01:09:19
C04209,2016-11-08 01:33:59,2016-12-20 01:52:58
C00279,2016-11-08 02:02:36,2016-11-08 02:02:36
C06476,2016-11-08 02:15:51,2016-11-08 02:15:51
C11948,2016-11-08 02:19:51,2016-11-08 02:19:51
C02892,2016-11-08 02:21:32,2016-11-08 02:21:32
C01629,2016-11-08 02:34:47,2016-11-08 02:34:47
C01937,2016-11-08 03:12:46,2016-11-08 03:12:46
C01127,2016-11-08 07:29:37,2016-11-08 07:29:37
C00080,2016-11-08 12:54:03,2016-11-08 12:54:03
C13339,2016-11-08 13:23:53,2016-11-08 13:23:53
C06914,2016-11-08 15:05:37,2016-11-08 15:22:33
C00013,2016-11-08 15:49:55,2016-11-08 15:49:55
C06332,2016-11-08 16:41:52,2016-11-08 16:41:52
C02652,2016-11-08 16:58:27,2016-12-10 07:08:11
C05220,2016-11-08 17:08:36,2016-11-08 17:08:36
C04373,2016-11-08 17:38:05,2016-11-08 17:38:05
C10676,2016-11-08 18:17:32,2016-11-08 18:17:32
C13203,2016-11-08 19:52:07,2016-11-08 19:52:07
C09881,2016-11-08 20:26:03,2016-12-25 16:06:03
C08911,2016-11-09 00:13:28,2016-11-09 00:13:28
C04136,2016-11-09 01:55:28,2016-11-09 01:55:28
C05067,2016-11-09 03:03:06,2016-11-09 03:03:06
C00690,2016-11-09 03:13:42,2016-11-09 03:13:42
C04510,2016-11-09 04:46:36,2016-11-09 04:53:15
C07984,2016-11-09 10:01:37,2016-11-09 11:21:39
C00053,2016-11-09 12:58:57,2016-11-09 12:58:57
C06162,2016-11-09 13:05:30,2016-11-09 13:10:41
C03728,2016-11-09 13:39:22,2016-11-09 13:39:22
C12140,2016-11-09 13:52:12,2016-11-09 13:52:12
C10482,2016-11-09 14:11:53,2016-11-29 21:26:57
C08208,2016-11-09 14:35:43,2016-11-09 14:35:43
C12807,2016-11-09 14:40:31,2016-11-14 14:36:05
C00447,2016-11-09 15:32:47,2016-11-09 17:47:00
C01607,2016-11-09 16:13:50,2016-11-09 16:13:50
C12706,2016-11-09 16:26:24,2016-11-09 16:26:24
C00551,2016-11-09 18:04:21,2016-11-09 18:04:21
C06104,2016-11-09 18:42:51,2016-11-09 18:42:51
C03248,2016-11-09 18:53:03,2016-11-20 20:06:51
C02846,2016-11-09 19:32:06,2016-11-14 04:22:04
C03217,2016-11-09 21:41:24,2016-12-21 20:50:38
C01948,2016-11-09 22:07:51,2016-11-09 22:07:51
C00411,2016-11-10 00:02:43,2016-11-10 00:02:43
C07266,2016-11-10 02:10:28,2016-11-10 02:10:28
C01865,2016-11-10 11:57:51,2016-11-11 01:33:23
C12739,2016-11-10 12:59:56,2016-11-10 12:59:56
C02973,2016-11-10 13:34:25,2016-11-10 13:34:25
C12000,2016-11-10 14:23:13,2016-12-15 20:47:50
C02100,2016-11-10 15:28:03,2016-11-10 15:28:03
C10540,2016-11-10 16:26:44,2016-12-15 16:06:45
C12864,2016-11-10 16:44:36,2016-12-12 18:19:32
C07900,2016-11-10 17:07:53,2016-11-10 17:07:53
C07315,2016-11-10 17:48:12,2016-11-10 17:48:12
C05950,2016-11-10 18:20:14,2016-12-09 03:04:21
C03942,2016-11-10 18:55:45,2016-11-10 21:14:27
C10818,2016-11-10 19:18:05,2016-11-10 19:26:45
C02943,2016-11-10 19:45:35,2016-11-10 19:45:35
C12271,2016-11-10 20:08:56,2016-11-10 20:08:56
C04163,2016-11-10 21:17:56,2016-11-10 21:17:56
C08568,2016-11-10 21:19:16,2016-11-10 21:19:16
C11093,2016-11-10 21:35:31,2016-11-10 21:35:31
C01412,2016-11-10 22:09:44,2016-12-06 08:55:02
C12377,2016-11-10 22:26:25,2016-11-10 22:26:25
C03966,2016-11-10 22:27:15,2016-11-10 22:27:15
C06082,2016-11-10 23:15:05,2016-11-10 23:15:05
C10868,2016-11-11 01:13:41,2016-11-19 02:52:20
C02361,2016-11-11 01:16:43,2016-11-11 01:16:43
C02144,2016-11-11 01:39:53,2016-12-30 15:43:13
C02252,2016-11-11 02:11:54,2016-12-10 12:14:09
C01074,2016-11-11 02:41:05,2016-11-11 02:41:05
C13202,2016-11-11 03:07:43,2016-11-11 03:07:43
C11113,2016-11-11 03:44:04,2016-11-11 03:44:04
C11969,2016-11-11 03:58:48,2016-11-11 03:58:48
C02185,2016-11-11 12:51:11,2016-11-11 12:51:11
C00371,2016-11-11 13:26:18,2016-11-28 12:10:05
C07271,2016-11-11 13:43:46,2016-11-11 13:43:46
C07718,2016-11-11 14:01:24,2016-12-23 19:42:48
C01724,2016-11-11 14:17:07,2016-11-11 14:17:07
C04920,2016-11-11 14:44:23,2016-11-15 17:05:07
C07813,2016-11-11 15:08:28,2016-11-11 15:41:25
C13250,2016-11-11 15:11:38,2016-11-21 19:54:43
C11396,2016-11-11 15:23:49,2016-12-20 14:49:36
C04953,2016-11-11 15:49:34,2016-11-11 15:49:34
C02497,2016-11-11 16:28:05,2016-11-11 16:35:25
C04079,2016-11-11 20:54:57,2016-11-11 20:54:57
C06711,2016-11-11 20:59:09,2016-11-11 20:59:09
C09194,2016-11-11 21:22:58,2016-11-11 21:22:58
C01198,2016-11-11 22:32:16,2016-11-11 22:32:16
C00327,2016-11-12 00:14:40,2016-11-12 00:14:40
C06781,2016-11-12 00:17:19,2016-11-26 01:33:13
C10669,2016-11-12 01:12:32,2016-11-12 01:12:32
C03736,2016-11-12 01:47:15,2016-11-12 01:47:15
C12998,2016-11-12 01:50:27,2016-11-12 01:50:27
C09569,2016-11-12 11:46:27,2016-11-12 11:46:27
C07780,2016-11-12 13:45:05,2016-12-28 15:59:56
C12135,2016-11-12 14:23:32,2016-11-12 14:23:32
C04982,2016-11-12 14:49:16,2016-12-07 14:03:04
C10077,2016-11-12 15:15:22,2016-11-12 15:15:22
C11166,2016-11-12 16:49:02,2016-11-12 17:04:36
C06785,2016-11-12 17:03:36,2016-11-12 17:03:36
C02856,2016-11-12 18:49:00,2016-12-20 20:54:56
C07426,2016-11-12 19:45:34,2016-11-12 19:45:34
C12218,2016-11-12 19:54:56,2016-11-12 19:54:56
C13469,2016-11-12 20:22:40,2016-11-12 20:22:40
C06498,2016-11-12 20:35:43,2016-12-22 23:48:02
C05339,2016-11-12 22:36:33,2016-11-12 22:36:33
C01170,2016-11-12 22:51:21,2016-11-23 02:42:39
C08898,2016-11-12 22:55:49,2016-12-24 22:55:40
C09066,2016-11-13 02:22:32,2016-11-13 02:22:32
C01371,2016-11-13 02:42:49,2016-11-13 03:03:30
C12746,2016-11-13 03:30:23,2016-11-13 03:30:23
C09989,2016-11-13 09:50:51,2016-11-13 09:50:51
C06414,2016-11-13 11:16:31,2016-11-16 12:33:15
C07875,2016-11-13 12:03:22,2016-11-13 12:03:22
C09498,2016-11-13 12:57:05,2016-12-18 04:53:23
C02155,2016-11-13 14:17:11,2016-11-13 14:17:11
C10047,2016-11-13 14:47:13,2016-11-13 14:57:19
C00619,2016-11-13 16:08:38,2016-11-13 16:08:38
C09921,2016-11-13 17:33:34,2016-11-13 17:33:34
C11578,2016-11-13 18:07:00,2016-12-18 20:20:28
C12316,2016-11-13 18:51:49,2016-11-30 17:36:15
C07970,2016-11-13 18:58:32,2016-11-13 18:58:32
C02650,2016-11-13 19:03:05,2016-11-13 19:03:05
C13277,2016-11-13 20:17:16,2016-11-13 20:17:16
C09907,2016-11-13 22:19:47,2016-11-13 22:19:47
C05763,2016-11-13 22:50:46,2016-11-29 01:03:02
C05311,2016-11-13 22:53:15,2016-11-13 22:53:15
C03104,2016-11-13 22:59:55,2016-12-15 02:16:55
C10094,2016-11-13 23:14:41,2016-11-13 23:14:41
C02802,2016-11-14 00:09:36,2016-11-14 00:09:36
C10109,2016-11-14 00:51:35,2016-11-14 00:51:35
C00470,2016-11-14 01:35:48,2016-11-14 01:35:48
C06346,2016-11-14 08:52:25,2016-11-16 03:02:17
C07090,2016-11-14 12:47:00,2016-11-14 12:47:00
C10537,2016-11-14 13:46:53,2016-11-14 13:47:23
C05123,2016-11-14 14:20:48,2016-11-14 14:20:48
C05717,2016-11-14 14:36:29,2016-12-05 02:20:43
C07656,2016-11-14 17:03:50,2016-11-14 17:03:50
C05580,2016-11-14 17:15:00,2016-11-14 17:15:00
C12627,2016-11-14 17:22:06,2016-11-14 17:25:00
C04615,2016-11-14 17:52:56,2016-12-30 19:41:32
C02449,2016-11-14 18:31:34,2016-11-14 21:20:45
C10640,2016-11-14 18:51:19,2016-11-14 18:51:19
C04880,2016-11-14 18:56:01,2016-11-14 18:56:01
C03039,2016-11-14 20:00:00,2016-11-14 20:35:56
C05117,2016-11-14 20:02:54,2016-12-13 13:49:52
C03794,2016-11-14 21:00:02,2016-11-14 21:00:02
C07553,2016-11-14 21:35:46,2016-12-11 12:04:10
C07143,2016-11-14 21:51:42,2016-11-14 21:51:42
C02900,2016-11-14 23:57:19,2016-12-19 22:19:56
C12828,2016-11-15 01:25:41,2016-11-15 01:25:41
C02457,2016-11-15 03:59:44,2016-12-14 18:43:39
C11470,2016-11-15 05:54:48,2016-12-25 22:33:30
C03090,2016-11-15 13:53:52,2016-11-25 17:49:17
C06859,2016-11-15 14:13:32,2016-11-15 14:13:32
C05353,2016-11-15 14:40:25,2016-12-18 00:20:53
C03461,2016-11-15 16:09:22,2016-11-15 16:09:22
C05488,2016-11-15 16:59:05,2016-12-28 19:03:59
C05261,2016-11-15 18:07:18,2016-11-15 18:07:18
C09439,2016-11-15 18:47:36,2016-11-15 18:47:36
C10274,2016-11-15 19:12:41,2016-11-17 23:25:56
C06641,2016-11-15 19:25:41,2016-11-15 19:25:41
C07207,2016-11-15 20:04:25,2016-11-15 20:04:25
C13378,2016-11-15 20:57:42,2016-11-15 20:57:42
C05744,2016-11-15 21:05:54,2016-12-31 22:03:04
C09509,2016-11-15 21:10:03,2016-11-15 21:10:03
C05931,2016-11-15 21:19:29,2016-11-15 21:19:29
C13510,2016-11-15 21:32:50,2016-11-15 21:32:50
C07087,2016-11-15 21:40:44,2016-11-15 21:40:44
C10332,2016-11-15 21:43:29,2016-11-15 21:43:29
C05532,2016-11-15 21:44:27,2016-11-20 12:19:32
C08298,2016-11-15 22:02:27,2016-11-15 22:02:27
C03137,2016-11-15 23:15:37,2016-12-27 11:18:32
C06810,2016-11-15 23:29:00,2016-12-11 19:31:36
C01577,2016-11-16 01:18:21,2016-11-16 01:49:14
C01793,2016-11-16 02:45:22,2016-11-16 02:45:22
C11012,2016-11-16 03:27:45,2016-11-16 03:27:45
C04926,2016-11-16 03:28:40,2016-11-30 22:27:05
C01798,2016-11-16 03:38:48,2016-12-07 14:14:58
C00183,2016-11-16 09:42:48,2016-11-16 09:42:48
C01098,2016-11-16 12:23:20,2016-11-16 12:23:20
C11950,2016-11-16 12:24:35,2016-11-16 12:24:35
C05271,2016-11-16 13:54:37,2016-12-21 15:36:49
C11671,2016-11-16 16:25:35,2016-11-16 16:25:35
C06449,2016-11-16 17:24:14,2016-11-16 17:24:14
C03186,2016-11-16 18:11:15,2016-11-16 18:11:15
C09065,2016-11-16 18:15:35,2016-11-16 18:15:35
C07250,2016-11-16 18:33:10,2016-11-16 18:33:10
C04458,2016-11-16 19:14:04,2016-11-16 19:18:43
C12438,2016-11-16 20:32:44,2016-11-16 20:32:44
C13358,2016-11-16 22:06:05,2016-12-19 15:15:21
C03430,2016-11-16 22:52:41,2016-11-16 22:52:41
C11022,2016-11-16 23:34:24,2016-11-16 23:34:24
C03509,2016-11-17 01:07:39,2016-12-23 21:49:53
C08690,2016-11-17 01:07:41,2016-12-01 21:55:29
C08050,2016-11-17 02:58:53,2016-11-17 02:58:53
C04389,2016-11-17 14:17:30,2016-11-17 14:17:42
C01900,2016-11-17 14:47:56,2016-11-17 14:47:56
C13223,2016-11-17 16:06:02,2016-11-17 16:06:02
C09067,2016-11-17 16:20:54,2016-11-17 16:20:54
C09747,2016-11-17 16:52:00,2016-11-17 16:52:00
C03250,2016-11-17 18:46:43,2016-11-17 18:46:43
C02843,2016-11-17 19:11:45,2016-11-17 19:11:45
C13394,2016-11-17 20:05:35,2016-11-17 20:05:35
C04986,2016-11-17 21:38:17,2016-11-17 21:38:17
C00434,2016-11-17 22:08:18,2016-11-17 22:08:18
C03163,2016-11-17 23:44:49,2016-11-17 23:44:49
C09940,2016-11-17 23:48:33,2016-12-07 10:06:37
C06829,2016-11-17 23:55:02,2016-11-17 23:55:02
C00065,2016-11-18 01:03:49,2016-11-18 01:03:49
C10403,2016-11-18 04:29:51,2016-12-05 00:51:50
C08599,2016-11-18 06:33:45,2016-11-18 06:33:45
C01484,2016-11-18 12:32:59,2016-11-18 12:32:59
C09086,2016-11-18 14:12:54,2016-11-18 14:12:54
C08253,2016-11-18 14:36:38,2016-11-18 14:54:33
C09845,2016-11-18 15:17:02,2016-11-18 15:17:02
C05333,2016-11-18 15:32:09,2016-11-18 15:32:09
C09865,2016-11-18 18:06:46,2016-12-16 22:57:02
C08182,2016-11-18 19:42:24,2016-11-18 19:42:24
C05134,2016-11-18 19:44:56,2016-11-18 19:44:56
C01503,2016-11-18 19:45:18,2016-12-19 03:00:11
C07409,2016-11-18 20:51:24,2016-12-24 21:18:35
C08201,2016-11-18 22:24:14,2016-11-18 22:24:14
C09450,2016-11-18 22:30:01,2016-11-29 16:16:32
C11119,2016-11-18 23:22:21,2016-11-18 23:22:21
C06347,2016-11-18 23:46:20,2016-11-18 23:46:20
C11223,2016-11-19 00:49:49,2016-12-05 12:21:23
C08370,2016-11-19 01:01:00,2016-12-01 21:17:33
C00321,2016-11-19 01:08:31,2016-11-19 01:08:31
C00387,2016-11-19 01:12:43,2016-11-19 01:12:43
C00003,2016-11-19 01:25:05,2016-11-19 01:25:05
C13322,2016-11-19 01:34:53,2016-11-19 01:34:53
C08676,2016-11-19 02:13:05,2016-11-20 01:46:28
C10260,2016-11-19 03:38:43,2016-11-19 03:38:43
C13066,2016-11-19 04:18:54,2016-11-19 04:36:57
C05059,2016-11-19 11:21:07,2016-11-27 03:14:51
C08933,2016-11-19 13:03:14,2016-12-06 21:05:26
C05599,2016-11-19 13:43:22,2016-11-19 13:43:22
C05357,2016-11-19 14:25:51,2016-11-19 14:26:58
C09726,2016-11-19 14:51:40,2016-12-29 02:41:04
C07599,2016-11-19 15:58:09,2016-12-17 21:05:55
C10351,2016-11-19 16:04:39,2016-11-19 16:04:39
C09213,2016-11-19 16:10:28,2016-11-19 16:10:28
C11046,2016-11-19 16:44:13,2016-11-19 16:44:13
C12490,2016-11-19 20:26:50,2016-11-19 20:30:13
C08295,2016-11-19 21:22:05,2016-12-15 13:30:34
C13135,2016-11-19 21:35:01,2016-12-22 16:07:51
C12078,2016-11-19 22:31:26,2016-11-20 19:17:16
C02678,2016-11-19 23:42:05,2016-11-19 23:42:05
C13455,2016-11-19 23:48:54,2016-11-19 23:48:54
C03855,2016-11-19 23:52:19,2016-11-19 23:52:19
C09175,2016-11-20 00:50:04,2016-11-20 00:50:04
C13154,2016-11-20 01:09:24,2016-12-22 01:52:31
C01806,2016-11-20 03:00:39,2016-11-20 03:08:12
C06395,2016-11-20 04:09:14,2016-11-23 17:22:10
C01478,2016-11-20 13:39:07,2016-11-20 13:39:07
C05227,2016-11-20 13:44:33,2016-11-20 13:44:33
C10043,2016-11-20 13:48:41,2016-11-26 02:52:41
C09904,2016-11-20 14:47:08,2016-11-20 21:06:28
C12647,2016-11-20 14:55:13,2016-11-20 14:55:13
C00401,2016-11-20 14:55:41,2016-11-20 14:55:41
C10410,2016-11-20 15:00:12,2016-11-30 03:07:13
C12335,2016-11-20 15:29:22,2016-12-21 23:46:09
C13544,2016-11-20 15:52:12,2016-11-20 15:52:12
C01213,2016-11-20 16:29:47,2016-11-20 16:29:47
C01354,2016-11-20 16:29:52,2016-12-03 03:23:56
C07758,2016-11-20 16:51:59,2016-11-20 16:51:59
C11435,2016-11-20 16:58:00,2016-11-20 17:02:08
C11317,2016-11-20 18:10:49,2016-12-10 00:31:52
C09518,2016-11-20 19:08:09,2016-11-20 19:08:09
C06774,2016-11-20 19:18:53,2016-11-24 21:00:03
C06217,2016-11-20 19:29:01,2016-11-20 19:29:01
C03748,2016-11-20 19:34:33,2016-11-20 19:34:33
C07846,2016-11-20 20:02:26,2016-12-24 15:24:10
C07580,2016-11-20 20:35:10,2016-11-20 20:35:10
C00862,2016-11-20 20:42:50,2016-11-20 20:42:50
C00275,2016-11-20 21:08:11,2016-11-20 21:08:11
C02527,2016-11-20 21:31:04,2016-12-11 15:59:35
C09472,2016-11-20 21:46:11,2016-11-20 21:46:11
C05557,2016-11-20 23:28:43,2016-11-20 23:28:43
C01677,2016-11-20 23:57:36,2016-11-20 23:57:36
C04994,2016-11-21 00:27:13,2016-11-21 00:27:13
C04908,2016-11-21 01:29:38,2016-11-21 01:29:38
C07425,2016-11-21 01:46:07,2016-11-21 01:46:07
C01592,2016-11-21 15:11:16,2016-11-21 16:21:33
C07769,2016-11-21 15:19:06,2016-11-21 15:19:06
C10272,2016-11-21 15:51:01,2016-11-21 15:51:01
C06626,2016-11-21 16:12:21,2016-11-21 16:12:21
C11706,2016-11-21 17:06:41,2016-12-08 01:53:48
C08265,2016-11-21 18:12:22,2016-11-21 18:12:22
C03038,2016-11-21 18:25:37,2016-11-29 00:14:00
C05909,2016-11-21 21:38:31,2016-11-21 21:38:31
C00503,2016-11-21 22:43:37,2016-11-29 23:47:39
C12521,2016-11-22 02:35:48,2016-11-22 03:05:59
C08809,2016-11-22 03:16:50,2016-11-22 03:16:50
C12224,2016-11-22 03:18:57,2016-11-22 03:28:30
C02647,2016-11-22 09:43:13,2016-11-22 09:43:13
C11193,2016-11-22 12:53:53,2016-11-22 14:41:47
C10427,2016-11-22 14:14:03,2016-11-22 14:14:03
C00423,2016-11-22 15:30:55,2016-11-22 15:30:55
C08805,2016-11-22 16:30:48,2016-11-22 16:30:48
C05186,2016-11-22 17:00:49,2016-11-22 17:00:49
C05190,2016-11-22 17:52:16,2016-11-22 17:52:16
C07375,2016-11-22 18:43:33,2016-12-10 23:26:12
C09898,2016-11-22 18:58:04,2016-11-22 18:58:04
C06661,2016-11-22 19:35:42,2016-11-28 22:43:41
C00687,2016-11-22 19:41:07,2016-11-22 19:41:07
C12433,2016-11-22 20:04:44,2016-11-22 20:04:44
C01557,2016-11-22 20:28:11,2016-11-22 20:28:11
C03262,2016-11-22 20:56:16,2016-11-22 20:56:16
C00028,2016-11-22 21:22:00,2016-11-22 21:22:00
C08919,2016-11-22 22:53:46,2016-11-22 22:53:46
C08736,2016-11-22 23:27:20,2016-11-22 23:27:20
C04047,2016-11-23 00:45:01,2016-12-31 21:02:06
C06861,2016-11-23 04:43:50,2016-11-23 04:43:50
C09812,2016-11-23 12:32:53,2016-11-27 20:13:57
C04504,2016-11-23 12:49:12,2016-11-23 12:49:12
C05262,2016-11-23 13:28:00,2016-11-23 13:45:55
C01215,2016-11-23 13:52:54,2016-11-23 14:07:16
C01427,2016-11-23 16:08:53,2016-11-23 16:08:53
C11672,2016-11-23 16:12:38,2016-11-23 16:12:38
C12643,2016-11-23 17:32:06,2016-11-23 17:32:06
C08071,2016-11-23 18:28:33,2016-11-23 18:28:33
C12749,2016-11-23 19:48:57,2016-12-26 23:13:49
C06158,2016-11-23 19:49:43,2016-11-23 19:49:43
C00778,2016-11-23 20:57:41,2016-11-23 20:57:41
C12164,2016-11-23 21:21:59,2016-11-24 23:44:13
C08048,2016-11-23 21:49:09,2016-11-23 21:49:09
C00133,2016-11-23 22:01:40,2016-11-23 22:01:40
C13261,2016-11-23 22:10:28,2016-11-23 22:10:28
C00339,2016-11-23 22:15:07,2016-11-23 22:15:07
C06622,2016-11-24 00:29:27,2016-11-24 00:29:27
C07442,2016-11-24 01:10:29,2016-11-24 01:10:29
C06685,2016-11-24 01:59:24,2016-11-24 01:59:24
C10141,2016-11-24 05:08:19,2016-11-24 05:08:19
C11587,2016-11-24 05:31:56,2016-11-24 05:31:56
C06304,2016-11-24 12:42:47,2016-11-24 12:42:47
C08411,2016-11-24 14:36:49,2016-11-24 14:36:49
C13257,2016-11-24 15:40:33,2016-11-24 15:40:33
C00872,2016-11-24 15:48:35,2016-12-27 14:18:41
C10017,2016-11-24 16:00:09,2016-11-24 16:00:09
C12019,2016-11-24 16:53:15,2016-11-24 16:53:15
C08357,2016-11-24 17:32:07,2016-11-24 17:32:07
C08650,2016-11-24 18:03:15,2016-11-24 18:20:47
C03379,2016-11-24 18:40:47,2016-11-24 18:40:47
C02469,2016-11-24 18:56:18,2016-11-24 18:56:18
C05371,2016-11-24 19:12:14,2016-11-24 19:12:14
C06152,2016-11-24 19:14:00,2016-11-24 19:14:00
C03120,2016-11-24 19:20:49,2016-11-24 19:20:49
C00166,2016-11-24 19:50:46,2016-11-24 19:50:46
C09452,2016-11-24 20:32:33,2016-12-17 15:53:02
C03286,2016-11-24 21:40:30,2016-11-24 21:40:30
C13286,2016-11-24 21:42:52,2016-12-10 17:57:43
C04949,2016-11-24 22:12:13,2016-11-24 22:12:13
C09778,2016-11-24 22:47:41,2016-11-24 22:47:41
C06939,2016-11-24 22:48:24,2016-12-26 17:09:20
C07494,2016-11-25 00:19:48,2016-11-25 00:19:48
C01124,2016-11-25 00:56:18,2016-11-25 00:56:18
C04643,2016-11-25 03:42:37,2016-11-25 03:42:37
C03861,2016-11-25 14:16:28,2016-11-25 14:16:28
C07465,2016-11-25 16:16:18,2016-11-25 16:16:18
C11043,2016-11-25 19:01:39,2016-11-25 19:01:39
C09201,2016-11-25 19:17:02,2016-12-22 14:48:03
C09360,2016-11-25 19:45:17,2016-11-25 19:45:17
C11467,2016-11-25 19:49:22,2016-11-25 19:49:22
C05823,2016-11-25 19:56:09,2016-11-25 19:56:09
C09463,2016-11-25 19:58:58,2016-11-25 19:58:58
C11401,2016-11-25 20:12:50,2016-12-21 00:27:14
C13459,2016-11-25 20:18:24,2016-11-25 20:18:24
C00562,2016-11-25 21:14:00,2016-11-25 21:14:00
C00358,2016-11-25 23:54:39,2016-11-25 23:54:39
C08157,2016-11-26 02:07:20,2016-11-26 02:07:20
C05089,2016-11-26 02:59:06,2016-11-26 02:59:06
C08518,2016-11-26 03:34:20,2016-11-26 03:34:20
C11593,2016-11-26 03:41:45,2016-11-26 03:41:45
C03281,2016-11-26 11:50:03,2016-11-26 11:50:03
C03373,2016-11-26 11:58:31,2016-11-26 12:17:14
C13063,2016-11-26 13:11:33,2016-12-26 21:36:22
C11310,2016-11-26 14:38:58,2016-12-21 16:15:42
C04049,2016-11-26 15:04:37,2016-11-26 15:04:37
C08580,2016-11-26 16:24:57,2016-11-26 16:24:57
C07533,2016-11-26 16:56:03,2016-11-26 17:05:58
C04745,2016-11-26 18:06:54,2016-11-26 18:06:54
C09789,2016-11-26 18:56:17,2016-12-31 17:10:29
C02712,2016-11-26 20:41:44,2016-11-26 20:41:44
C01573,2016-11-26 21:17:39,2016-11-26 21:17:39
C07438,2016-11-26 21:37:34,2016-11-26 21:37:34
C11387,2016-11-26 22:49:52,2016-12-05 22:22:19
C10464,2016-11-26 23:33:27,2016-11-26 23:33:27
C12567,2016-11-27 01:15:35,2016-11-27 01:15:35
C12721,2016-11-27 01:21:39,2016-12-31 22:45:28
C06666,2016-11-27 01:34:42,2016-11-27 01:34:42
C11598,2016-11-27 02:22:19,2016-12-05 22:56:27
C04113,2016-11-27 13:24:16,2016-11-27 13:24:16
C01419,2016-11-27 13:30:22,2016-11-27 13:30:22
C10688,2016-11-27 18:08:24,2016-11-27 18:08:24
C05886,2016-11-27 20:11:26,2016-11-27 20:11:26
C06523,2016-11-27 21:23:45,2016-11-27 21:23:45
C01602,2016-11-27 23:08:38,2016-11-27 23:08:38
C08948,2016-11-27 23:10:13,2016-11-27 23:17:43
C06957,2016-11-27 23:42:52,2016-12-15 18:27:28
C08132,2016-11-28 00:12:16,2016-11-28 00:12:16
C02953,2016-11-28 01:44:09,2016-11-28 01:44:09
C06747,2016-11-28 13:24:26,2016-11-28 13:24:26
C01360,2016-11-28 15:37:33,2016-11-28 15:37:33
C01951,2016-11-28 17:03:38,2016-11-28 17:03:38
C07930,2016-11-28 18:44:38,2016-12-30 23:56:07
C08539,2016-11-28 18:53:24,2016-11-30 14:17:47
C11626,2016-11-28 19:56:30,2016-12-11 01:37:52
C08554,2016-11-28 20:19:50,2016-11-28 20:19:50
C10694,2016-11-28 21:08:47,2016-11-28 21:08:47
C06634,2016-11-28 22:08:15,2016-11-28 22:08:15
C13519,2016-11-28 22:15:53,2016-11-28 22:15:53
C01697,2016-11-28 23:12:51,2016-12-27 16:55:36
C08365,2016-11-29 00:59:13,2016-12-08 23:27:49
C01476,2016-11-29 01:50:43,2016-11-29 01:50:43
